Feature,Language,Term
159,Lusatian U,pluwac
160,Lusatian U,wopus
161,Lusatian U,won
162,Lusatian U,tam
163,Lusatian U,woni
164,Lusatian U,tolsty
165,Lusatian U,
166,Lusatian U,myslic
167,Lusatian U,ton
168,Lusatian U,ty
169,Lusatian U,tri
170,Lusatian U,mjetac
171,Lusatian U,wjazac
172,Lusatian U,jazyk
173,Lusatian U,zub
174,Lusatian U,stom
175,Lusatian U,wjercec
176,Lusatian U,dwaj
177,Lusatian U,bluwac
178,Lusatian U,hic
179,Lusatian U,coply
180,Lusatian U,myc
181,Lusatian U,woda
182,Lusatian U,my
183,Lusatian U,mokry
184,Lusatian U,sto
185,Lusatian U,hdy
186,Lusatian U,hdze
187,Lusatian U,bely
188,Lusatian U,sto
189,Lusatian U,seroki
190,Lusatian U,
191,Lusatian U,wetr
192,Lusatian U,kridlo
193,Lusatian U,wutrec
194,Lusatian U,z
195,Lusatian U,zona
196,Lusatian U,
197,Lusatian U,crew
198,Lusatian U,wy
199,Lusatian U,leto
200,Lusatian U,zolty
1,Macedonian,"sa,siovnt"
2,Macedonian,"i,pa"
3,Macedonian,"zivotina,-inka"
4,Macedonian,pepel
5,Macedonian,"u,na"
6,Macedonian,grb
7,Macedonian,los
8,Macedonian,kora
9,Macedonian,zasto
10,Macedonian,"mev,skembe"
11,Macedonian,golem
12,Macedonian,ptica
13,Macedonian,"kasa,kasne"
14,Macedonian,crn
15,Macedonian,krv
16,Macedonian,duva
17,Macedonian,koska
18,Macedonian,disi
19,Macedonian,"gori,zega,pali"
20,Macedonian,"dete,rozba"
21,Macedonian,oblak
22,Macedonian,"laden,strud"
23,Macedonian,"dojde,prijde"
24,Macedonian,"broi,nabroi"
25,Macedonian,"po reze,reze,sece"
26,Macedonian,den
27,Macedonian,umre
28,Macedonian,"grebe,kopa"
29,Macedonian,
30,Macedonian,"pciste,kuce,pes"
31,Macedonian,pie
32,Macedonian,suv
33,Macedonian,tap
34,Macedonian,prav
35,Macedonian,"uvo,usi"
36,Macedonian,zemja
37,Macedonian,jade
38,Macedonian,jajce
39,Macedonian,"oko,oci"
40,Macedonian,"paga,pagne"
41,Macedonian,daleku
42,Macedonian,"mast,loj,salo"
43,Macedonian,"tatko,otec"
44,Macedonian,boi se
45,Macedonian,"pero,perje,perja"
46,Macedonian,"nekolku,malobroen"
47,Macedonian,stepa
48,Macedonian,"ogan,ogni"
49,Macedonian,riba
50,Macedonian,pet
51,Macedonian,"pliva,plovi"
52,Macedonian,tece
53,Macedonian,cvet
54,Macedonian,"letne,zaree"
55,Macedonian,magla
56,Macedonian,noga
57,Macedonian,cetiri
58,Macedonian,"mrazi,mrzne"
59,Macedonian,"plod,emis"
60,Macedonian,dava
61,Macedonian,"aren,dobar,dobro"
62,Macedonian,treva
63,Macedonian,zelen
64,Macedonian,drobovi
65,Macedonian,kosa
66,Macedonian,raka
67,Macedonian,"on,toj"
68,Macedonian,glava
69,Macedonian,"docue,cue"
70,Macedonian,srce
71,Macedonian,tezok
72,Macedonian,"havaka,ovde,ovdeka,tuka,tyka"
73,Macedonian,perne
74,Macedonian,drzi
75,Macedonian,kako
76,Macedonian,lov
77,Macedonian,"maz,suprug"
78,Macedonian,jas
79,Macedonian,"mraz,led"
80,Macedonian,ako
81,Macedonian,"v,vo"
82,Macedonian,"otepa,ubiva"
83,Macedonian,znae
84,Macedonian,ezero
85,Macedonian,nasmea
86,Macedonian,list
87,Macedonian,lev
88,Macedonian,noga
89,Macedonian,"legne,lezi"
90,Macedonian,zivee
91,Macedonian,
92,Macedonian,dolg
93,Macedonian,voska
94,Macedonian,covek
95,Macedonian,"kalabalak,mnogu"
96,Macedonian,meso
97,Macedonian,majka
98,Macedonian,"planina,brdo,gora"
99,Macedonian,usta
100,Macedonian,ime
101,Macedonian,tesen
102,Macedonian,"blizok,nablizu"
103,Macedonian,vrat
104,Macedonian,nob
105,Macedonian,nok
106,Macedonian,nos
107,Macedonian,ne
108,Macedonian,"vetov,star"
109,Macedonian,eden
110,Macedonian,drug
111,Macedonian,"lice,covek"
112,Macedonian,igra
113,Macedonian,"vlece,provira,trga"
114,Macedonian,"butne,koska"
115,Macedonian,vrne
116,Macedonian,"alov,crven"
117,Macedonian,pravilen
118,Macedonian,desen
119,Macedonian,reka
120,Macedonian,"pat,cade"
121,Macedonian,
122,Macedonian,ortoma
123,Macedonian,"izgnien,skapan,gnili"
124,Macedonian,trie
125,Macedonian,sol
126,Macedonian,pesok
127,Macedonian,"izusti,kaze,veli,rece"
128,Macedonian,draska
129,Macedonian,more
130,Macedonian,"vidi,gleda"
131,Macedonian,seme
132,Macedonian,sie
133,Macedonian,ostar
134,Macedonian,kratok
135,Macedonian,pee
136,Macedonian,sedi
137,Macedonian,koza
138,Macedonian,nebo
139,Macedonian,spie
140,Macedonian,"droben,mal,malecok"
141,Macedonian,mirisa
142,Macedonian,cad
143,Macedonian,mazen
144,Macedonian,zmija
145,Macedonian,sneg
146,Macedonian,nekolku
147,Macedonian,plue
148,Macedonian,cepi
149,Macedonian,stega
150,Macedonian,bode
151,Macedonian,"stane,stoi"
152,Macedonian,svezda
153,Macedonian,
154,Macedonian,kamen
155,Macedonian,
156,Macedonian,"smukne,cica"
157,Macedonian,sonce
158,Macedonian,nababri
159,Macedonian,pliva
160,Macedonian,opaska
161,Macedonian,"toj,onoj"
162,Macedonian,tamy
163,Macedonian,"oni,tie"
164,Macedonian,gust
165,Macedonian,"tenok,tanok"
166,Macedonian,misli
167,Macedonian,"toj,oboj"
168,Macedonian,ti
169,Macedonian,tri
170,Macedonian,frla
171,Macedonian,"vrze,povie"
172,Macedonian,jazik
173,Macedonian,"zab,zabi"
174,Macedonian,drvo
175,Macedonian,"vrti,zavrti,obrne"
176,Macedonian,"dva,dve"
177,Macedonian,blue
178,Macedonian,odi
179,Macedonian,"gree,topli,topul"
180,Macedonian,"mie,iskape,plakne"
181,Macedonian,voda
182,Macedonian,"mie,nie"
183,Macedonian,
184,Macedonian,sto
185,Macedonian,koga
186,Macedonian,kade
187,Macedonian,bel
188,Macedonian,"koj,kojsto"
189,Macedonian,si'rok
190,Macedonian,"zena,suprug"
191,Macedonian,veter
192,Macedonian,krilo
193,Macedonian,
194,Macedonian,so
195,Macedonian,zena
196,Macedonian,
197,Macedonian,crv
198,Macedonian,"ve,vie"
199,Macedonian,godina
200,Macedonian,zolt
1,Marathi,serve
2,Marathi,ani
3,Marathi,"prani,jenaver"
4,Marathi,rakh
5,Marathi,"-t,-ver,-i"
6,Marathi,path
7,Marathi,vait
8,Marathi,sal
9,Marathi,karen
10,Marathi,pot
11,Marathi,motha
12,Marathi,peksi
13,Marathi,cavne
14,Marathi,kala
15,Marathi,rekte
16,Marathi,vahne
17,Marathi,had
18,Marathi,svasghene
19,Marathi,jelne
20,Marathi,mul
21,Marathi,dheg
22,Marathi,thend
23,Marathi,yene
24,Marathi,mojne
25,Marathi,kapne
26,Marathi,dives
27,Marathi,merne
28,Marathi,khenne
29,Marathi,"ghan,ghanerda"
30,Marathi,kutra
31,Marathi,pine
32,Marathi,suka
33,Marathi,bothet
34,Marathi,dhul
35,Marathi,kan
36,Marathi,mati
37,Marathi,khane
38,Marathi,ende
39,Marathi,dola
40,Marathi,pedne
41,Marathi,dur
42,Marathi,cerbi
43,Marathi,"vedil,bap"
44,Marathi,bhine
45,Marathi,pis
46,Marathi,thoda
47,Marathi,ledhne
48,Marathi,ag
49,Marathi,masa
50,Marathi,pac
51,Marathi,terne
52,Marathi,vahne
53,Marathi,phul
54,Marathi,udne
55,Marathi,dhuke
56,Marathi,"paul,pay"
57,Marathi,car
58,Marathi,gothne
59,Marathi,phel
60,Marathi,dene
61,Marathi,cangla
62,Marathi,"gevet,ghas"
63,Marathi,hirva
64,Marathi,atede
65,Marathi,kes
66,Marathi,hat
67,Marathi,"to,ha"
68,Marathi,doke
69,Marathi,eykne
70,Marathi,hridey
71,Marathi,jed
72,Marathi,"ithe,ikde"
73,Marathi,"apetne,marne"
74,Marathi,dherne
75,Marathi,kesa
76,Marathi,sikarkerne
77,Marathi,nevra
78,Marathi,mi
79,Marathi,berphe
80,Marathi,jer
81,Marathi,"at,-medhe"
82,Marathi,tharmarne
83,Marathi,janne
84,Marathi,tele
85,Marathi,hesne
86,Marathi,pan
87,Marathi,dava
88,Marathi,pay
89,Marathi,pedne
90,Marathi,jegne
91,Marathi,"kalij,yekrit"
92,Marathi,lamb
93,Marathi,u
94,Marathi,purus
95,Marathi,"puskel,phar,khup"
96,Marathi,"mas,mavs"
97,Marathi,ai
98,Marathi,donger
99,Marathi,tond
100,Marathi,nav
101,Marathi,erunde
102,Marathi,jevel
103,Marathi,man
104,Marathi,nevin
105,Marathi,ratre
106,Marathi,nak
107,Marathi,"ne,nahi"
108,Marathi,"mhatara,juna"
109,Marathi,ek
110,Marathi,"dusra,iter"
111,Marathi,"manus,lok"
112,Marathi,khelne
113,Marathi,odhne
114,Marathi,dhekelne
115,Marathi,pauspedne
116,Marathi,"tambda,lal"
117,Marathi,"thik,berober"
118,Marathi,ujva
119,Marathi,nedi
120,Marathi,resta
121,Marathi,mul
122,Marathi,"dor,dori"
123,Marathi,naska
124,Marathi,ghasne
125,Marathi,"mith,lon"
126,Marathi,"valu,reti"
127,Marathi,mhenne
128,Marathi,khajevne
129,Marathi,semudre
130,Marathi,pahne
131,Marathi,bi
132,Marathi,sivne
133,Marathi,dhardar
134,Marathi,akhud
135,Marathi,gane
136,Marathi,besne
137,Marathi,katedi
138,Marathi,akas
139,Marathi,"nijne,jhopne"
140,Marathi,lehan
141,Marathi,hungne
142,Marathi,dhur
143,Marathi,gulgulit
144,Marathi,sap
145,Marathi,hime
146,Marathi,kahi
147,Marathi,thunkne
148,Marathi,cirne
149,Marathi,pilne
150,Marathi,bhosekne
151,Marathi,ubharahne
152,Marathi,tara
153,Marathi,dandu
154,Marathi,petther
155,Marathi,serel
156,Marathi,cokhne
157,Marathi,suryye
158,Marathi,"phugne,sujne"
159,Marathi,pohne
160,Marathi,septi
161,Marathi,to
162,Marathi,"tithe,tikde"
163,Marathi,"te,he"
164,Marathi,jad
165,Marathi,patel
166,Marathi,vatne
167,Marathi,ha
168,Marathi,tu
169,Marathi,tin
170,Marathi,phekne
171,Marathi,bandhne
172,Marathi,jibh
173,Marathi,dat
174,Marathi,jhad
175,Marathi,velne
176,Marathi,don
177,Marathi,okne
178,Marathi,celne
179,Marathi,"gerem,un"
180,Marathi,dhune
181,Marathi,pani
182,Marathi,"amhi,apen"
183,Marathi,ola
184,Marathi,kay
185,Marathi,kevha
186,Marathi,kuthe
187,Marathi,sephet
188,Marathi,kon
189,Marathi,runde
190,Marathi,bayko
191,Marathi,heva
192,Marathi,penkhe
193,Marathi,pusne
194,Marathi,berober
195,Marathi,bai
196,Marathi,jengel
197,Marathi,kida
198,Marathi,"tumhi,apen"
199,Marathi,verse
200,Marathi,pivla
1,Nepali List,"sab,sabai,sarba"
2,Nepali List,"au,ra"
3,Nepali List,"pasu,janawar"
4,Nepali List,"khag,charo"
5,Nepali List,ma
6,Nepali List,pith
7,Nepali List,ghatiya
8,Nepali List,bokro
9,Nepali List,"kasogari bhane,kinaki"
10,Nepali List,"pet,bhuri"
11,Nepali List,"thulo,birat"
12,Nepali List,caro
13,Nepali List,toknu
14,Nepali List,kalo
15,Nepali List,khun
16,Nepali List,bahanu
17,Nepali List,har
18,Nepali List,sas phernu
19,Nepali List,"jalnu,balnu"
20,Nepali List,balakha
21,Nepali List,badal
22,Nepali List,thanda
23,Nepali List,aunu
24,Nepali List,gannu
25,Nepali List,"katnu,pharnu"
26,Nepali List,din
27,Nepali List,marnu
28,Nepali List,khannu
29,Nepali List,"guhe,mailo"
30,Nepali List,kukur
31,Nepali List,"pani khanu,piunu"
32,Nepali List,"suko,buko"
33,Nepali List,bhutte
34,Nepali List,"khag,dhulo"
35,Nepali List,kan
36,Nepali List,mato
37,Nepali List,khanu
38,Nepali List,phul
39,Nepali List,akho
40,Nepali List,"girnu,parnu"
41,Nepali List,dur
42,Nepali List,boso
43,Nepali List,babu
44,Nepali List,darnu
45,Nepali List,pwakh
46,Nepali List,thor
47,Nepali List,"jujhnu,larnu"
48,Nepali List,ago
49,Nepali List,macho
50,Nepali List,pac
51,Nepali List,pauranu
52,Nepali List,"bagnu,bahanu"
53,Nepali List,phul
54,Nepali List,urnu
55,Nepali List,"kuiro,rud"
56,Nepali List,"khutto,goro,pau"
57,Nepali List,car
58,Nepali List,jamnu
59,Nepali List,phal
60,Nepali List,dinu
61,Nepali List,"bhalo,jati,accha"
62,Nepali List,ghas
63,Nepali List,hariyo
64,Nepali List,anra
65,Nepali List,"kapal,bal"
66,Nepali List,hat
67,Nepali List,"tyo,so"
68,Nepali List,"manto,math,sir,tauko"
69,Nepali List,sunnu
70,Nepali List,"hiyo,mutu"
71,Nepali List,"garau,bhari"
72,Nepali List,"yata,yaha"
73,Nepali List,"thoknu,hannu"
74,Nepali List,
75,Nepali List,kaso
76,Nepali List,"sikar khelnu,lagarnu"
77,Nepali List,"poi,logne,purukh"
78,Nepali List,ma
79,Nepali List,hiu
80,Nepali List,jadi
81,Nepali List,ma
82,Nepali List,marnu
83,Nepali List,jannu
84,Nepali List,"jhil,tal,pokhari"
85,Nepali List,hasnu
86,Nepali List,pat
87,Nepali List,debre
88,Nepali List,khutto
89,Nepali List,kolte sutnu
90,Nepali List,jiunu
91,Nepali List,kalejo
92,Nepali List,lamu
93,Nepali List,jumro
94,Nepali List,"manche,logne,purukh"
95,Nepali List,"dher,ghanero"
96,Nepali List,masu
97,Nepali List,ama
98,Nepali List,parbat
99,Nepali List,mukh
100,Nepali List,nau
101,Nepali List,saguro
102,Nepali List,nira
103,Nepali List,manto
104,Nepali List,"naulo,naya"
105,Nepali List,rat
106,Nepali List,nak
107,Nepali List,na
108,Nepali List,buro
109,Nepali List,ek
110,Nepali List,"aru,arko"
111,Nepali List,"manis,manche"
112,Nepali List,khelnu
113,Nepali List,"khaicnu,tannu"
114,Nepali List,"ghacetnu,thelnu,dhakelnu"
115,Nepali List,barsanu
116,Nepali List,rato
117,Nepali List,thik
118,Nepali List,dainu
119,Nepali List,"dariya,nad"
120,Nepali List,bato
121,Nepali List,jaro
122,Nepali List,dori
123,Nepali List,"makinu,bisadde"
124,Nepali List,"ghasnu,malnu,marnu"
125,Nepali List,nun
126,Nepali List,reti
127,Nepali List,bhannu
128,Nepali List,kanyaunu
129,Nepali List,samudra
130,Nepali List,dekhnu
131,Nepali List,biu
132,Nepali List,siunu
133,Nepali List,"dharilo,lagne"
134,Nepali List,choto
135,Nepali List,gaunu
136,Nepali List,baithanu
137,Nepali List,khalo
138,Nepali List,"akas,sagar"
139,Nepali List,sutnu
140,Nepali List,"choto,jhinu,sanu"
141,Nepali List,sunnu
142,Nepali List,dhuwa
143,Nepali List,salakka
144,Nepali List,sap
145,Nepali List,hiu
146,Nepali List,koi
147,Nepali List,thuknu
148,Nepali List,"pharnu,cirnu"
149,Nepali List,micnu
150,Nepali List,"gopnu,ghocnu"
151,Nepali List,ubhinu
152,Nepali List,taro
153,Nepali List,"jhataro,latho,lauro"
154,Nepali List,dhungo
155,Nepali List,sojo
156,Nepali List,cusnu
157,Nepali List,surje
158,Nepali List,"sujnu,suninu"
159,Nepali List,pauranu
160,Nepali List,puchar
161,Nepali List,"u,tyo"
162,Nepali List,"tyaha,uta"
163,Nepali List,ti
164,Nepali List,khasro
165,Nepali List,"patalo,masinu"
166,Nepali List,"citaunu,gunnu"
167,Nepali List,yo
168,Nepali List,"ta,timi"
169,Nepali List,tin
170,Nepali List,"aphalnu,halnu"
171,Nepali List,"gathnu,badhnu"
172,Nepali List,jibro
173,Nepali List,dat
174,Nepali List,"gach,rukh"
175,Nepali List,"pharkanu,phirnu"
176,Nepali List,dui
177,Nepali List,"ugelnu,chadnu"
178,Nepali List,"hirnu,dulnu"
179,Nepali List,niyanu
180,Nepali List,"dhunu,pakhalnu,majnu"
181,Nepali List,pani
182,Nepali List,hami
183,Nepali List,ciso
184,Nepali List,"ke,ko"
185,Nepali List,kaba
186,Nepali List,kaha
187,Nepali List,seto
188,Nepali List,"kun,ko"
189,Nepali List,"cauro,phatilo,gajilo"
190,Nepali List,"aimai,joi,stri,swasni"
191,Nepali List,batas
192,Nepali List,pwakh
193,Nepali List,puchnu
194,Nepali List,"sana,samet,sath"
195,Nepali List,"aimai,swasni,tiriya,stri"
196,Nepali List,ban
197,Nepali List,kiro
198,Nepali List,timiharu
199,Nepali List,"barsa,sal"
200,Nepali List,pahelo
1,Ossetic,"iuyl,iuyldar"
2,Ossetic,ama
3,Ossetic,"caragoj,xajuan,syrdta"
4,Ossetic,fanyk
5,Ossetic,"ma,am"
6,Ossetic,"c""yldym,fasonta"
7,Ossetic,avzar
8,Ossetic,"balasy c""ar"
9,Ossetic,uman ama
10,Ossetic,guybyn
11,Ossetic,ystyr
12,Ossetic,margh'ta
13,Ossetic,xacyn
14,Ossetic,sau
15,Ossetic,tug
16,Ossetic,dymyn
17,Ossetic,ystag
18,Ossetic,ulafyn
19,Ossetic,sudzyn
20,Ossetic,"syvallon,sabi"
21,Ossetic,migh'
22,Ossetic,uazal
23,Ossetic,cauyn
24,Ossetic,nymajyn
25,Ossetic,lyg kanyn kargyn
26,Ossetic,bon
27,Ossetic,"malyn,ud isyn"
28,Ossetic,kwaxyn
29,Ossetic,"c""izi,c""yf"
30,Ossetic,kuydz
31,Ossetic,"nuazyn,cymyn"
32,Ossetic,xus
33,Ossetic,k'uymyx
34,Ossetic,"cyren,tark,tavd"
35,Ossetic,"x""us"
36,Ossetic,sydzyt
37,Ossetic,"xaryn,haryn"
38,Ossetic,
39,Ossetic,cast
40,Ossetic,xauyn
41,Ossetic,dard
42,Ossetic,"soj,sojag,nard"
43,Ossetic,fyd
44,Ossetic,tarsyn
45,Ossetic,sis
46,Ossetic,cysyl
47,Ossetic,"xyl kanyn,tox kanyn"
48,Ossetic,"zyng,art,caxar"
49,Ossetic,kasag
50,Ossetic,fondz
51,Ossetic,lenk kanyn
52,Ossetic,"cauyn,uajyn,kalyn"
53,Ossetic,didinag
54,Ossetic,taxyn
55,Ossetic,"migh',c""axmigh'"
56,Ossetic,"k'ax,fad"
57,Ossetic,
58,Ossetic,"salyn,ix kanyn"
59,Ossetic,dyrgh'
60,Ossetic,dattyn
61,Ossetic,"xorz,dzabax,khorz"
62,Ossetic,kardag
63,Ossetic,"c""ax"
64,Ossetic,"t""ang"
65,Ossetic,"saryx""uyn"
66,Ossetic,"k'yx,k'ukh"
67,Ossetic,yu
68,Ossetic,sar
69,Ossetic,"x""ycyn,kh'ousyn"
70,Ossetic,zarda
71,Ossetic,uazzau
72,Ossetic,am
73,Ossetic,namyn
74,Ossetic,"xacyn,daryn"
75,Ossetic,kuyd
76,Ossetic,"cuan kanyn,moj,lag"
77,Ossetic,
78,Ossetic,
79,Ossetic,yikh
80,Ossetic,"kad,kuy"
81,Ossetic,"-ma,-aej"
82,Ossetic,maryn
83,Ossetic,"zonyn,fasmarun"
84,Ossetic,cad
85,Ossetic,"xudyn,houdyn"
86,Ossetic,syf
87,Ossetic,galau
88,Ossetic,"zang,k'akh"
89,Ossetic,"xuyccyn,farsyl,houyssyn"
90,Ossetic,caryn
91,Ossetic,igar
92,Ossetic,dargh'
93,Ossetic,syst
94,Ossetic,"lag,nalgojmag"
95,Ossetic,byra
96,Ossetic,"fyd,fydyzgh'ad"
97,Ossetic,mad
98,Ossetic,"xox,hoch"
99,Ossetic,"dzyx,kom"
100,Ossetic,nom
101,Ossetic,"uyngag,narag"
102,Ossetic,xastag
103,Ossetic,
104,Ossetic,"nauag,nog"
105,Ossetic,axcav
106,Ossetic,fyndz
107,Ossetic,na
108,Ossetic,zarond
109,Ossetic,"ieu,iunag"
110,Ossetic,inna
111,Ossetic,
112,Ossetic,kh'azyn
113,Ossetic,"ivazyn,lasyn"
114,Ossetic,ycxojyn
115,Ossetic,"uaryn,k'avda"
116,Ossetic,"cyrx,syrkh"
117,Ossetic,"rast,raston"
118,Ossetic,raxiz
119,Ossetic,"don,caugadon"
120,Ossetic,fandag
121,Ossetic,"uidag,byn"
122,Ossetic,baendaen
123,Ossetic,ambyd
124,Ossetic,"sarfyn,xafyn"
125,Ossetic,caxx
126,Ossetic,yzmic
127,Ossetic,"dzuryn,zagh'yn"
128,Ossetic,
129,Ossetic,"dendzyz,furd"
130,Ossetic,uynyn
131,Ossetic,"namyg,gaga"
132,Ossetic,
133,Ossetic,cyrgh'
134,Ossetic,"cybyr,tsybyr"
135,Ossetic,zaryn
136,Ossetic,badyn
137,Ossetic,carm
138,Ossetic,"arv,ualarv"
139,Ossetic,fynaj kanyn
140,Ossetic,"cysyl,gyccyl,lystag"
141,Ossetic,
142,Ossetic,"fazdag,x""uaca"
143,Ossetic,lagh'z
144,Ossetic,kalm
145,Ossetic,mit
146,Ossetic,cysyl
147,Ossetic,tu kanyn
148,Ossetic,fandyn
149,Ossetic,"alx""ivyn"
150,Ossetic,argavdyn
151,Ossetic,lauuyn
152,Ossetic,"yst""aly"
153,Ossetic,ladzag
154,Ossetic,dour
155,Ossetic,"rast,komkomma"
156,Ossetic,"dajyn,c""iryn"
157,Ossetic,"xur,xurzarin,khour"
158,Ossetic,rasijyn
159,Ossetic,lenk kanyn
160,Ossetic,dymag
161,Ossetic,ucy
162,Ossetic,um
163,Ossetic,udon
164,Ossetic,"ystavd,bazdzhyn"
165,Ossetic,tanag
166,Ossetic,"x""uydy kanyn"
167,Ossetic,
168,Ossetic,dy
169,Ossetic,arta
170,Ossetic,apparyn
171,Ossetic,battyn
172,Ossetic,
173,Ossetic,dandag
174,Ossetic,balas
175,Ossetic,yzdaxyn
176,Ossetic,"duua,dyuua"
177,Ossetic,tonyn
178,Ossetic,"cauyn,tsauyn"
179,Ossetic,"x""arm"
180,Ossetic,axsyn
181,Ossetic,don
182,Ossetic,max
183,Ossetic,"xuylydz,huylydz"
184,Ossetic,
185,Ossetic,kad
186,Ossetic,kam
187,Ossetic,"urs,ours"
188,Ossetic,ci
189,Ossetic,uarakh
190,Ossetic,binojnag
191,Ossetic,dymga
192,Ossetic,bazyr
193,Ossetic,sarfyn
194,Ossetic,ad
195,Ossetic,"binojnag,ous"
196,Ossetic,"x""ad"
197,Ossetic,
198,Ossetic,cmax
199,Ossetic,afad
200,Ossetic,bour
1,Panjabi ST,"seb,sara"
2,Panjabi ST,te
3,Panjabi ST,janver
4,Panjabi ST,sva
5,Panjabi ST,"te,per"
6,Panjabi ST,pitth
7,Panjabi ST,pera
8,Panjabi ST,chell
9,Panjabi ST,kyoke
10,Panjabi ST,pet
11,Panjabi ST,vedda
12,Panjabi ST,penchi
13,Panjabi ST,veddena
14,Panjabi ST,kala
15,Panjabi ST,leu
16,Panjabi ST,vegna
17,Panjabi ST,heddi
18,Panjabi ST,salena
19,Panjabi ST,jelna
20,Panjabi ST,becca
21,Panjabi ST,beddel
22,Panjabi ST,thend
23,Panjabi ST,ona
24,Panjabi ST,ginena
25,Panjabi ST,khettena
26,Panjabi ST,din
27,Panjabi ST,merna
28,Panjabi ST,khodna
29,Panjabi ST,mella
30,Panjabi ST,kutta
31,Panjabi ST,pina
32,Panjabi ST,sukka
33,Panjabi ST,khunda
34,Panjabi ST,tur
35,Panjabi ST,kenn
36,Panjabi ST,mitti
37,Panjabi ST,khana
38,Panjabi ST,anda
39,Panjabi ST,ekkh
40,Panjabi ST,diggena
41,Panjabi ST,pere
42,Panjabi ST,cerbi
43,Panjabi ST,"bap,pyo"
44,Panjabi ST,derna
45,Panjabi ST,khemb
46,Panjabi ST,thora
47,Panjabi ST,lerna
48,Panjabi ST,egg
49,Panjabi ST,mecchi
50,Panjabi ST,penj
51,Panjabi ST,terna
52,Panjabi ST,vegna
53,Panjabi ST,phull
54,Panjabi ST,uddena
55,Panjabi ST,tund
56,Panjabi ST,per
57,Panjabi ST,car
58,Panjabi ST,jemmena
59,Panjabi ST,phel
60,Panjabi ST,dena
61,Panjabi ST,cenga
62,Panjabi ST,ka
63,Panjabi ST,hera
64,Panjabi ST,ander
65,Panjabi ST,val
66,Panjabi ST,hetth
67,Panjabi ST,o
68,Panjabi ST,sir
69,Panjabi ST,sunena
70,Panjabi ST,dil
71,Panjabi ST,para
72,Panjabi ST,etthe
73,Panjabi ST,thokkermarna
74,Panjabi ST,pherna
75,Panjabi ST,kistera
76,Panjabi ST,sekarkerna
77,Panjabi ST,peti
78,Panjabi ST,me
79,Panjabi ST,bereph
80,Panjabi ST,"eger,je"
81,Panjabi ST,ender
82,Panjabi ST,marna
83,Panjabi ST,jannena
84,Panjabi ST,cil
85,Panjabi ST,hessena
86,Panjabi ST,petta
87,Panjabi ST,khebba
88,Panjabi ST,"lett,teng"
89,Panjabi ST,letna
90,Panjabi ST,rena
91,Panjabi ST,jiger
92,Panjabi ST,lemma
93,Panjabi ST,ju
94,Panjabi ST,admi
95,Panjabi ST,bot
96,Panjabi ST,mas
97,Panjabi ST,ma
98,Panjabi ST,par
99,Panjabi ST,mu
100,Panjabi ST,na
101,Panjabi ST,"pira,teng"
102,Panjabi ST,nere
103,Panjabi ST,gicci
104,Panjabi ST,neva
105,Panjabi ST,"rat,rat"
106,Panjabi ST,nekk
107,Panjabi ST,"nei,na"
108,Panjabi ST,perana
109,Panjabi ST,ikk
110,Panjabi ST,
111,Panjabi ST,jena
112,Panjabi ST,kheddena
113,Panjabi ST,khiccena
114,Panjabi ST,tikkena
115,Panjabi ST,vessena
116,Panjabi ST,lal
117,Panjabi ST,thik
118,Panjabi ST,sejja
119,Panjabi ST,"nedi,derya"
120,Panjabi ST,serek
121,Panjabi ST,jer
122,Panjabi ST,ressa
123,Panjabi ST,serea hoya
124,Panjabi ST,regerna
125,Panjabi ST,lun
126,Panjabi ST,ret
127,Panjabi ST,kena
128,Panjabi ST,khurcena
129,Panjabi ST,semunder
130,Panjabi ST,dekhna
131,Panjabi ST,bi
132,Panjabi ST,syuna
133,Panjabi ST,tikkha
134,Panjabi ST,medra
135,Panjabi ST,gona
136,Panjabi ST,bethna
137,Panjabi ST,pinda
138,Panjabi ST,esman
139,Panjabi ST,sona
140,Panjabi ST,chotta
141,Panjabi ST,sungena
142,Panjabi ST,tua
143,Panjabi ST,iksar
144,Panjabi ST,sepp
145,Panjabi ST,bereph
146,Panjabi ST,kus
147,Panjabi ST,thukkena
148,Panjabi ST,vekkhkerna
149,Panjabi ST,necorna
150,Panjabi ST,curamarna
151,Panjabi ST,khelona
152,Panjabi ST,tara
153,Panjabi ST,sotti
154,Panjabi ST,petther
155,Panjabi ST,sidda
156,Panjabi ST,cusna
157,Panjabi ST,surej
158,Panjabi ST,phullena
159,Panjabi ST,terna
160,Panjabi ST,puch
161,Panjabi ST,o
162,Panjabi ST,otthe
163,Panjabi ST,o
164,Panjabi ST,gara
165,Panjabi ST,petla
166,Panjabi ST,socna
167,Panjabi ST,e
168,Panjabi ST,tu
169,Panjabi ST,tinn
170,Panjabi ST,suttena
171,Panjabi ST,bennena
172,Panjabi ST,jib
173,Panjabi ST,dend
174,Panjabi ST,derekhet
175,Panjabi ST,morna
176,Panjabi ST,do
177,Panjabi ST,kekerna
178,Panjabi ST,turna
179,Panjabi ST,gerem
180,Panjabi ST,tona
181,Panjabi ST,pani
182,Panjabi ST,esi
183,Panjabi ST,gilla
184,Panjabi ST,ki
185,Panjabi ST,"ked,kedo"
186,Panjabi ST,kitthe
187,Panjabi ST,citta
188,Panjabi ST,kon
189,Panjabi ST,cora
190,Panjabi ST,votti
191,Panjabi ST,va
192,Panjabi ST,per
193,Panjabi ST,pujna
194,Panjabi ST,nal
195,Panjabi ST,"oret,tivi"
196,Panjabi ST,jengel
